player_id,player_name,team,position,games,adot,yprr,racr,target_share,wopr,rush_expl_10p,aypa,epa_per_play
00-0035676,A.J. Brown,PHI,WR,13,12.041237113402062,,0.92380136,0.19635627530364372,0.529274580811682,,,
00-0039793,AJ Barner,SEA,TE,14,3.5789473684210527,,1.8014706,0.05846153846153846,0.11083280147268222,,,
00-0033293,Aaron Jones,MIN,RB,17,0.8709677419354839,,7.5555553,0.10367892976588629,0.16369136770794723,0.09803921568627451,,
00-0023459,Aaron Rodgers,NYJ,QB,17,,,,,,0.0,6.318979266347688,-0.002016905962565299
00-0037609,Aaron Shampklin,PIT,RB,3,,,,,,0.0,,
00-0036727,Adam Prentice,NO,RB,4,1.0,,0.0,0.006756756756756757,0.0107671893075914,,,
00-0030035,Adam Thielen,CAR,WR,10,11.161290322580646,,0.8887283,0.10598290598290598,0.26748690956678145,,,
00-0036422,Adam Trautman,DEN,TE,13,5.681818181818182,,1.504,0.03697478991596639,0.07664862605703979,,,
00-0039890,Adonai Mitchell,IND,WR,17,14.090909090909092,,0.40258065,0.10054844606946983,0.25067541731940324,0.25,24.0,2.4456589221954346
00-0038579,Aidan O'Connell,LV,QB,9,,,,,,0.0,6.267716535433071,0.0098110296594815
00-0039747,Ainias Smith,PHI,WR,3,4.222222222222222,,1.0789474,0.018218623481781375,0.03496502946330769,0.0,,
00-0035125,Alec Ingold,MIA,RB,9,1.25,,6.4,0.018779342723004695,0.030998440052736814,0.0,,
00-0037664,Alec Pierce,IND,WR,16,21.73913043478261,,0.54933333,0.12614259597806216,0.38247729058784363,,,
00-0035602,Alex Bachman,LV,WR,1,5.25,,1.4761904,0.005813953488372093,0.012020593541566022,,,
00-0034972,Alexander Mattison,LV,RB,14,-0.08333333333333333,,,0.06976744186046512,0.10402265550205916,0.05223880597014925,,
00-0034521,Allen Lazard,NYJ,WR,12,11.245901639344263,,0.77259475,0.09341500765696784,0.25670419732653527,,0.0,-1.0107955932617188
00-0031428,Allen Robinson,DET,WR,6,7.285714285714286,,0.5882353,0.011965811965811967,0.028186744217498182,,,
00-0033906,Alvin Kamara,NO,RB,14,0.8876404494382022,,6.873418,0.15033783783783783,0.23798982642993732,0.10964912280701754,,
00-0031544,Amari Cooper,BUF,WR,13,13.658823529411764,,0.47114557,0.1588785046728972,0.4290028802145307,,,
00-0032104,Ameer Abdullah,LV,RB,13,0.6595744680851063,,8.419354,0.06831395348837209,0.10734186138481247,0.12121212121212122,,
00-0036963,Amon-Ra St. Brown,DET,WR,17,7.666666666666667,,1.1683626,0.24102564102564103,0.5785444892369784,0.5,27.0,1.7241159677505493
00-0038619,Andrei Iosivas,CIN,WR,17,11.344262295081966,,0.69219655,0.0868945868945869,0.23532670768152955,,,
00-0034959,Andrew Beck,HOU,RB,2,10.5,,0.0,0.003205128205128205,0.007966944303077001,,,
00-0037292,Andrew Ogletree,IND,TE,11,10.714285714285714,,0.7266667,0.025594149908592323,0.05771756340737644,,,
00-0027973,Andy Dalton,CAR,QB,6,,,,,,0.0,5.113095238095238,-0.15145559537978398
00-0039816,Anthony Gould,IND,WR,1,18.0,,1.2777778,0.0018281535648994515,0.005061390963374506,,,
00-0034353,Anthony Miller,BAL,WR,1,15.0,,1.0666667,0.0019880715705765406,0.005504932852136064,,,
00-0039164,Anthony Richardson,IND,QB,11,-8.0,,,0.0018281535648994515,0.0017114923475225075,0.19696969696969696,5.176895306859206,-0.15934685937764412
00-0036328,Antonio Gibson,NE,RB,17,1.8275862068965518,,3.8679245,0.04957264957264957,0.08400536026710119,0.11666666666666667,,
00-0035021,Ashton Dulin,IND,WR,9,19.25,,0.43506494,0.014625228519195612,0.04177955102168664,0.4,,
00-0039373,Audric Estimé,DEN,RB,13,-2.0,,,0.008403361344537815,0.010910126666280152,0.06578947368421052,,
00-0033699,Austin Ekeler,WAS,RB,12,-1.4390243902439024,,,0.07081174438687392,0.09587192476529222,0.09090909090909091,,
00-0032392,Austin Hooper,NE,TE,17,6.5423728813559325,,1.2331606,0.10085470085470086,0.22153686143648932,,,
00-0036841,Austin Trammell,JAX,WR,1,14.666666666666666,,0.90909094,0.005128205128205128,0.014408400275099736,,,
00-0038108,Bailey Zappe,CLE,QB,1,,,,,,0.0,3.125,-0.5265251398086548
00-0034855,Baker Mayfield,TB,QB,17,,,,,,0.05263157894736842,7.516339869281046,0.17537646823459202
00-0039316,Baylor Cupp,KC,TE,1,0.0,,,0.0015552099533437014,0.0023328149300155523,,,
00-0038809,Ben Sims,GB,TE,4,8.0,,1.05,0.009900990099009901,0.021538850620831593,,,
00-0039912,Ben Sinnott,WAS,TE,4,1.8,,3.1111112,0.008635578583765112,0.014531524246317273,,,
00-0036862,Ben Skowronek,PIT,WR,4,8.0,,1.725,0.00909090909090909,0.020732156898487696,,,
00-0038542,Bijan Robinson,ATL,RB,17,-0.2916666666666667,,,0.12141652613827993,0.17883325331769004,0.1118421052631579,,
00-0039738,Blake Corum,LA,RB,14,-0.625,,,0.013490725126475547,0.019387397059776566,0.06896551724137931,,
00-0039573,Blake Watson,DEN,RB,1,-2.0,,,0.0033613445378151263,0.004364050759644318,0.0,,
00-0038710,Blake Whiteheart,CLE,TE,7,9.0,,0.6296296,0.012244897959183673,0.029400621172116725,,,
00-0037091,Bo Melton,GB,WR,11,17.823529411764707,,0.30033004,0.033663366336633666,0.10115184128136918,0.5,,
00-0039732,Bo Nix,DEN,QB,17,2.0,,1.0,0.0016806722689075631,0.00285999142690053,0.04878048780487805,6.455160744500846,0.029816225700572057
00-0039794,Braelon Allen,NYJ,RB,17,-0.18518518518518517,,,0.04134762633996937,0.061171718720834455,0.05434782608695652,,
00-0031236,Brandin Cooks,DAL,WR,10,11.74074074074074,,0.40851736,0.07964601769911504,0.21417666457395637,0.0,,
00-0036261,Brandon Aiyuk,SF,WR,7,11.829787234042554,,0.66366905,0.0824561403508772,0.20963827316698275,,,
00-0032434,Brandon Allen,SF,QB,3,,,,,,0.0,4.03125,-0.5460205078125
00-0037382,Brandon Johnson,PIT,WR,1,5.0,,1.8,0.0018181818181818182,0.003614246885038235,,,
00-0034646,Brandon Powell,MIN,WR,7,10.2,,0.6960784,0.016722408026755852,0.04052144973024875,,,
00-0034419,Braxton Berrios,MIA,WR,3,6.5,,0.0,0.006259780907668232,0.014294009520169435,,,
00-0038643,Brayden Willis,SF,TE,1,5.5,,0.0,0.0035087719298245615,0.006963687956235126,,,
00-0038120,Breece Hall,NYJ,RB,16,0.25,,25.421053,0.11638591117917305,0.17780780567428178,0.12264150943396226,,
00-0039458,Brenden Bates,CLE,TE,1,-2.0,,,0.0013605442176870747,0.0017683897760212039,,,
00-0038935,Brenton Strange,JAX,TE,14,6.433962264150943,,1.2052786,0.0905982905982906,0.18794715096935247,,,
00-0036556,Brevin Jordan,HOU,TE,2,0.3333333333333333,,7.0,0.004807692307692308,0.007361979042448534,,,
00-0039530,Brevyn Spann-Ford,DAL,TE,6,5.857142857142857,,1.0731708,0.02064896755162242,0.04322270408635382,,,
00-0037746,Brian Robinson,WAS,RB,14,-0.92,,,0.04317789291882556,0.060733773045898096,0.10160427807486631,,
00-0039893,Brian Thomas Jr.,JAX,WR,17,11.422222222222222,,0.8313878,0.23076923076923078,0.5815223661752847,0.5,,
00-0037132,Britain Covey,PHI,WR,3,1.125,,3.7777777,0.016194331983805668,0.026100283576296228,,,
00-0039603,British Brooks,HOU,RB,1,,,,,,0.0,,
00-0039338,Brock Bowers,LV,TE,17,6.032679738562091,,1.2936078,0.22238372093023256,0.4786036361095517,0.2,,
00-0037834,Brock Purdy,SF,QB,15,,,,,,0.0,7.726141078838174,0.16229509219094432
00-0036754,Brock Wright,DET,TE,10,5.0625,,1.2345679,0.02735042735042735,0.057286035852172436,,,
00-0038477,Bryce Ford-Wheaton,NYG,WR,1,,,,,,,,
00-0039650,Bryce Oliver,TEN,WR,5,10.555555555555555,,1.0,0.015384615384615385,0.038632479009146875,,,
00-0039150,Bryce Young,CAR,QB,14,,,,,,0.0,5.550724637681159,-0.07324973396632982
00-0038840,Brycen Tremayne,WAS,WR,1,-2.0,,,0.0017271157167530224,0.0022399721852952486,,,
00-0039386,Bub Means,NO,WR,4,11.333333333333334,,0.69411767,0.02533783783783784,0.06486905955180929,,,
00-0039361,Bucky Irving,TB,RB,17,-3.0,,,0.08631921824104234,0.10142943287322886,0.13106796116504854,,
00-0032918,C.J. Ham,MIN,RB,5,0.16666666666666666,,35.0,0.010033444816053512,0.015201518565708737,0.0,,
00-0039163,C.J. Stroud,HOU,QB,17,10.0,,0.0,0.0016025641025641025,0.00390825190473921,0.0,6.152658662092624,-0.02245505841682133
00-0038129,Cade Otton,TB,TE,14,5.413793103448276,,1.2738854,0.14169381107491857,0.2956304333448798,0.0,,
00-0039359,Cade Stover,HOU,TE,13,5.363636363636363,,1.1271186,0.035256410256410256,0.07063660340813491,,,
00-0039918,Caleb Williams,CHI,QB,17,,,,,,0.06451612903225806,5.772012578616352,-0.08899853064579034
00-0037837,Calvin Austin III,PIT,WR,17,12.379310344827585,,0.7632312,0.10545454545454545,0.2855512965267355,,,
00-0034837,Calvin Ridley,TEN,WR,17,15.691666666666666,,0.54009557,0.20512820512820512,0.6160197739417737,0.42857142857142855,,
00-0036414,Cam Akers,MIN,RB,15,-1.5,,,0.030100334448160536,0.0410640151426819,0.15384615384615385,,
00-0039631,Cam Grandy,CIN,TE,4,2.4,,2.3333333,0.007122507122507123,0.01250430679299001,,,
00-0039325,Carson Steele,KC,RB,12,-1.5454545454545454,,,0.017107309486780714,0.022534322261905895,0.0,,
00-0032950,Carson Wentz,KC,QB,2,,,,,,0.0,5.130434782608695,-0.29372818573661474
00-0039394,Casey Washington,ATL,WR,2,18.0,,0.3888889,0.003372681281618887,0.010701654876250943,,,
00-0038979,Cedric Tillman,CLE,WR,9,10.823529411764707,,0.61413044,0.06938775510204082,0.17927135721761353,0.0,,
00-0034418,Cedrick Wilson Jr.,NO,WR,10,7.2592592592592595,,1.0765306,0.04560810810810811,0.09938281754384169,,20.5,0.5756083130836487
00-0036358,CeeDee Lamb,DAL,WR,15,7.7272727272727275,,1.0033613,0.22713864306784662,0.5184715160753874,0.35714285714285715,,
00-0038576,Charlie Jones,CIN,WR,2,5.0,,1.0,0.0014245014245014246,0.002895313035000243,,,
00-0038046,Charlie Kolar,BAL,TE,7,6.0,,1.9848485,0.02186878727634195,0.043903612818709664,0.0,,
00-0036429,Charlie Woerner,ATL,TE,8,2.9166666666666665,,1.3142858,0.02023608768971332,0.03584002522739124,,,
00-0038597,Chase Brown,CIN,RB,16,0.8153846153846154,,6.792453,0.09259259259259259,0.14692963370018536,0.1,,
00-0037809,Chig Okonkwo,TEN,TE,16,5.845070422535211,,1.1638554,0.12136752136752137,0.25000449610062137,1.0,,
00-0036463,Chris Blair,ATL,WR,2,18.5,,0.45945945,0.003372681281618887,0.010858394602913579,,,
00-0038685,Chris Brooks,GB,RB,11,-1.6923076923076923,,,0.02574257425742574,0.03493581056262892,0.1111111111111111,,
00-0039244,Chris Collier,LV,RB,2,-2.5,,,0.0029069767441860465,0.003574830961825196,0.0,,
00-0032128,Chris Conley,SF,WR,7,17.25,,0.36714977,0.021052631578947368,0.06357983178214023,,,
00-0033921,Chris Godwin,TB,WR,7,5.741935483870968,,1.6179775,0.10097719869706841,0.21426821711203176,0.0,,
00-0031484,Chris Manhertz,NYG,TE,4,3.75,,2.0,0.006201550387596899,0.01191491567269834,,,
00-0037324,Chris Oladokun,KC,QB,1,,,,,,,0.0,-1.389832615852356
00-0037239,Chris Olave,NO,WR,8,10.340909090909092,,0.8791209,0.07432432432432433,0.18338264464526563,0.0,,
00-0038611,Chris Rodriguez Jr.,WAS,RB,6,1.0,,12.0,0.0017271157167530224,0.0027660242700466757,0.08571428571428572,,
00-0034775,Christian Kirk,JAX,WR,8,13.702127659574469,,0.5885093,0.08034188034188035,0.21881198856310968,,,
00-0033280,Christian McCaffrey,SF,RB,4,3.1578947368421053,,2.4333334,0.03333333333333333,0.05927561800926924,0.12,,
00-0038124,Christian Watson,GB,WR,14,17.48148148148148,,0.65677965,0.10693069306930693,0.31821785879017106,0.25,,
00-0036555,Chuba Hubbard,CAR,RB,15,-1.2037037037037037,,,0.09230769230769231,0.1282688862285935,0.10358565737051793,,
00-0038582,Clayton Tune,ARI,QB,5,,,,,,0.0,4.0,-0.5640093088150024
00-0036360,Clyde Edwards-Helaire,NO,RB,2,-0.8,,,0.008445945945945946,0.012036864746462655,0.07692307692307693,,
00-0039703,Cody Schrader,LA,RB,1,0.0,,,0.0016863406408094434,0.002529510961214165,0.0,,
00-0035891,Cody White,SEA,WR,1,13.333333333333334,,1.1,0.004615384615384616,0.013729105464254435,,,
00-0036244,Colby Parkinson,LA,TE,15,5.36734693877551,,1.1178707,0.08263069139966273,0.1685871630467311,,,
00-0036290,Cole Kmet,CHI,TE,14,6.661016949152542,,1.2061069,0.09161490683229814,0.19809726230013447,,,
00-0036254,Collin Johnson,CHI,WR,2,8.0,,0.375,0.003105590062111801,0.00712860995608596,,,
00-0037304,Connor Heyward,PIT,TE,5,7.444444444444445,,0.5970149,0.016363636363636365,0.03643090756102042,,,
00-0033908,Cooper Kupp,LA,WR,12,7.58,,0.9366755,0.16863406408094436,0.3816125796476464,0.0,,
00-0033662,Cooper Rush,DAL,QB,12,,,,,,0.0,5.7912772585669785,-0.10152129889277282
00-0030578,Cordarrelle Patterson,PIT,RB,13,2.8,,1.9047619,0.02727272727272727,0.048359673834321174,0.1875,,
00-0034348,Courtland Sutton,DEN,WR,16,13.237037037037037,,0.60492444,0.226890756302521,0.6432174647054753,,25.0,3.7453689575195312
00-0035567,Craig Reynolds,DET,RB,7,-2.0,,,0.008547008547008548,0.010813056556985548,0.0967741935483871,,
00-0033282,Curtis Samuel,BUF,WR,14,4.608695652173913,,1.1933962,0.08598130841121496,0.16379129736222953,0.0,,
00-0036275,D'Andre Swift,CHI,RB,17,0.03773584905660377,,193.0,0.08229813664596274,0.12375598307680888,0.07114624505928854,,
00-0035628,D'Ernest Johnson,JAX,RB,12,0.3684210526315789,,13.714286,0.03247863247863248,0.0497864179713174,0.125,,
00-0033925,D'Onta Foreman,CLE,RB,10,0.125,,54.0,0.010884353741496598,0.0164627438874996,0.028169014084507043,,
00-0034777,DJ Chark,LAC,WR,4,11.5,,0.26956522,0.017953321364452424,0.04538058866102991,,,
00-0034827,DJ Moore,CHI,WR,17,7.387323943661972,,0.92087704,0.2204968944099379,0.4926994614164281,0.21428571428571427,0.0,-0.4472721815109253
00-0036527,DJ Turner,LV,WR,10,8.793103448275861,,0.61960787,0.04215116279069767,0.10329408163941184,0.2,,
00-0035640,DK Metcalf,SEA,WR,15,13.587155963302752,,0.6698177,0.1676923076923077,0.5035316408597506,,,
00-0033077,Dak Prescott,DAL,QB,8,,,,,,0.0,5.986970684039088,-0.0628091830772375
00-0034351,Dallas Goedert,PHI,TE,10,6.596153846153846,,1.4460641,0.10526315789473684,0.22682956488508926,,,
00-0039613,Dallin Holker,NO,TE,2,9.0,,0.5833333,0.006756756756756757,0.015823622687241516,,,
00-0038933,Dalton Kincaid,BUF,TE,13,7.64,,0.7818499,0.14018691588785046,0.3043911160431175,,,
00-0034383,Dalton Schultz,HOU,TE,17,8.047058823529412,,0.7777778,0.1362179487179487,0.3072282775090291,,,
00-0033893,Dalvin Cook,DAL,RB,2,3.0,,3.3333333,0.0014749262536873156,0.0026605327812485,0.0,,
00-0037258,Dameon Pierce,HOU,RB,9,-1.25,,,0.00641025641025641,0.008863181739938088,0.15,,
00-0035976,Dan Chisena,CAR,WR,3,7.5,,1.2333333,0.006837606837606838,0.014960711501920835,,,
00-0038115,Daniel Bellinger,NYG,TE,7,4.0588235294117645,,1.8115942,0.02635658914728682,0.05155279781496109,,,
00-0035710,Daniel Jones,MIN,QB,10,,,,,,0.11320754716981132,5.1617250673854445,-0.09792195240442322
00-0034860,Dante Pettis,NO,WR,8,9.724137931034482,,0.42553192,0.048986486486486486,0.11803954749091251,,,
00-0033854,Dare Ogunbowale,HOU,RB,15,1.7142857142857142,,4.125,0.04487179487179487,0.07452883972571446,0.06666666666666667,,
00-0037093,Dareke Young,SEA,WR,1,9.0,,0.0,0.0015384615384615385,0.0038390485548342648,,,
00-0035535,Darius Slayton,NYG,WR,16,12.88888888888889,,0.6174569,0.11162790697674418,0.3290741002836893,0.5,,
00-0036309,Darnell Mooney,ATL,WR,16,12.20754716981132,,0.76661515,0.178752107925801,0.4709494762235709,,0.0,-0.4238182008266449
00-0038558,Darnell Washington,PIT,TE,13,4.32,,1.8518518,0.045454545454545456,0.08734045905823057,,,
00-0036297,Darrynton Evans,CHI,RB,1,,,,,,0.0,,
00-0031381,Davante Adams,NYJ,WR,14,8.253521126760564,,0.9069966,0.21745788667687596,0.525361383171213,,,
00-0037257,David Bell,CLE,WR,1,6.333333333333333,,1.4210526,0.004081632653061225,0.008710501049360147,,,
00-0039648,David Martin-Robinson,TEN,TE,2,0.0,,,0.003418803418803419,0.005128205128205128,,,
00-0035685,David Montgomery,DET,RB,14,-0.47368421052631576,,,0.06495726495726496,0.09382247620811449,0.0913978494623656,23.0,1.519148588180542
00-0033589,David Moore,CAR,WR,14,11.070175438596491,,0.55625993,0.09743589743589744,0.2451009762974886,0.0,,
00-0033885,David Njoku,CLE,TE,11,5.151515151515151,,0.99019605,0.1346938775510204,0.27150958277741255,,,
00-0039074,Davis Allen,LA,TE,6,3.8461538461538463,,0.78,0.021922428330522766,0.041370547630998476,,,
00-0036898,Davis Mills,HOU,QB,4,,,,,,0.0,5.578947368421052,-0.27338753248515885
00-0035689,Dawson Knox,BUF,TE,14,9.575757575757576,,0.98417723,0.0616822429906542,0.1444238816814445,,,
00-0039040,De'Von Achane,MIA,RB,17,-0.40229885057471265,,,0.13615023474178403,0.1976233581868066,0.10344827586206896,,
00-0031763,DeAndre Carter,CHI,WR,5,11.071428571428571,,0.46451613,0.021739130434782608,0.056539001267241394,,,
00-0030564,DeAndre Hopkins,KC,WR,16,11.2,,0.68973213,0.12441679626749612,0.35141762778232477,,,
00-0036912,DeVonta Smith,PHI,WR,13,8.988888888888889,,1.0296663,0.18218623481781376,0.4358690661578043,0.0,,
00-0036620,Dee Eskridge,MIA,WR,3,5.0,,2.9333334,0.004694835680751174,0.009871679489356532,,,
00-0036425,DeeJay Dallas,ARI,RB,7,-3.0,,,0.005235602094240838,0.006149318803672275,0.1111111111111111,,
00-0035719,Deebo Samuel Sr.,SF,WR,14,6.802469135802469,,1.215971,0.14210526315789473,0.2983389894429006,0.047619047619047616,0.0,-2.089832067489624
00-0032775,Demarcus Robinson,LA,WR,17,14.893939393939394,,0.51373345,0.11129848229342328,0.33380028705974857,,,
00-0038621,Demario Douglas,NE,WR,16,6.103448275862069,,1.1694915,0.14871794871794872,0.319722784941013,0.0,,
00-0031280,Derek Carr,NO,QB,10,,,,,,0.0,7.655172413793103,0.14586565741177263
00-0038573,Derius Davis,LAC,WR,11,3.823529411764706,,1.7230769,0.03052064631956912,0.05620957321790005,0.08333333333333333,,
00-0032764,Derrick Henry,BAL,RB,17,-1.1363636363636365,,,0.0437375745526839,0.06140165274618398,0.13846153846153847,,
00-0033537,Deshaun Watson,CLE,QB,7,,,,,,0.0,4.452,-0.24616510009765624
00-0038122,Desmond Ridder,LV,QB,5,,,,,,0.0,4.340425531914893,-0.23412083564920627
00-0038622,Deuce Vaughn,DAL,RB,5,0.0,,,0.007374631268436578,0.011061946902654867,0.058823529411764705,,
00-0039424,Devaughn Vele,DEN,WR,13,8.381818181818181,,1.0303688,0.09243697478991597,0.21679104945990219,,,
00-0037487,Deven Thompkins,CAR,WR,4,-2.0,,,0.006837606837606838,0.009001930040689424,0.0,,
00-0039754,Devin Culp,TB,TE,2,12.166666666666666,,1.2054795,0.009771986970684038,0.02753600354400442,,,
00-0036331,Devin Duvernay,JAX,WR,10,11.4375,,0.431694,0.02735042735042735,0.0689584786311174,0.0,,
00-0035250,Devin Singletary,NYG,RB,15,-2.72,,,0.03875968992248062,0.04629579301230436,0.08849557522123894,,
00-0039792,Devontez Walker,BAL,WR,2,28.0,,0.25,0.005964214711729622,0.023074144660448933,,,
00-0035216,Diontae Johnson,HOU,WR,11,10.91044776119403,,0.5129959,0.10737179487179487,0.2710297520344074,0.0,,
00-0038393,Dontayvion Wicks,GB,WR,17,11.578947368421053,,0.4715909,0.1504950495049505,0.37286461464839404,,,
00-0038583,Dorian Thompson-Robinson,CLE,QB,6,,,,,,0.26666666666666666,1.3492063492063493,-0.5646122523716518
00-0037238,Drake London,ATL,WR,17,10.836477987421384,,0.73766685,0.26812816188870153,0.6722549278458697,0.0,,
00-0039851,Drake Maye,NE,QB,13,,,,,,0.1111111111111111,5.684491978609626,-0.08385738332003834
00-0035704,Drew Lock,NYG,QB,7,,,,,,0.0,5.005181347150259,-0.21475136712425114
00-0035631,Drew Sample,CIN,TE,11,1.5454545454545454,,3.2058823,0.03133903133903134,0.05216676137274784,0.0,,
00-0034798,Durham Smythe,MIA,TE,13,5.529411764705882,,0.5638298,0.026604068857589983,0.05763717380487863,,,
00-0036626,Dyami Brown,WAS,WR,15,7.325,,1.0511945,0.0690846286701209,0.15500469766364197,0.3333333333333333,0.0,-0.429860383272171
00-0039407,Dylan Laube,LV,RB,1,,,,,,0.0,,
00-0038498,E.J. Jenkins,PHI,TE,2,4.5,,0.7777778,0.004048582995951417,0.007881660094514851,,,
00-0039041,Elijah Higgins,ARI,TE,14,4.5,,1.5925926,0.041884816753926704,0.08327623764881914,,,
00-0036980,Elijah Moore,CLE,WR,17,9.313725490196079,,0.56631577,0.13877551020408163,0.3375658729854895,0.0,,
00-0038797,Emanuel Wilson,GB,RB,17,-4.5,,,0.027722772277227723,0.031051557610678203,0.1262135922330097,,
00-0038705,Emari Demercado,ARI,RB,13,1.3,,4.0,0.034904013961605584,0.057278931535858446,0.25,,
00-0038396,Eric Gray,NYG,RB,10,-2.0,,,0.017054263565891473,0.02174959643960519,0.0,,
00-0033576,Eric Saubert,SF,TE,8,6.714285714285714,,0.85106385,0.02456140350877193,0.05137390671788078,,,
00-0031690,Eric Tomlinson,LAC,TE,4,2.0,,1.125,0.00718132854578097,0.012055513302083303,,,
00-0039814,Erick All,CIN,TE,8,3.272727272727273,,2.1944444,0.03133903133903134,0.057931823663922966,,,
00-0038092,Erik Ezukanma,MIA,WR,1,29.5,,0.0,0.003129890453834116,0.015823911342052785,,,
